nombre,descripcion,url,direccion,rating,imagen,latitud,longitud,precio,id
Cata de sidras y degustación de quesos artesanos en VinoPremier,"  ¡Acércate a VinoPremier! Te espera una degustación una deliciosa cata de sidras con la que te podrás adentrar en el apasionante mundo de un producto asturiano tradicional de gran calidad. Aprenderás sobre su historia y su proceso de elaboración catando 6 tipos de sidras acompañadas de una selección de quesos artesanos. ¿Alguien puede negarse? ¡Disfruta de tu plan de cata de sidras y quesos en VinoPremier, en Madrid",https://feverup.com/m/109821,VinoPremier Francisco Silvela,0.0,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/f93fb804-833e-11ec-92e7-4e5dd82ee0d3.jpg",40.430962,-3.671427,25.0,48
Pizza por metros + bebidas en Kilómetros de pizza,"  ¿Sabes dónde está el paraíso de los amantes de las pizzas? ¡En Kilómetros de pizza! Acércate a uno de sus locales y disfruta con Fever de una pizza de hasta 2 metros con hasta 4 sabores a elegir. Prueba sus deliciosos ingredientes estratégicamente mezclados sobre una basa ligera y crujiente... ¡que te hará volver y repetir! ¡Disfruta de tu menú pizza en Kilómetros de Pizza, Madrid!",https://feverup.com/m/96230,KDP Avenida de Brasil,4.7,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/e3bf5245-7aa4-11eb-b783-06551cb39bc6.jpg",40.45418,-3.69327,35.0,466
Tarta de queso del Tío Luigi y café de especialidad,  Pocas combinaciones hay más deliciosas que una tarta de queso y un intenso café. ¡Ven a Mafrens y dale un toque especial a tus desayunos y postres! Probarás la famosa receta del Tío Luigi acompañada de un café de especialidad. ¡El match perfecto! ¡Disfruta de tu Menú tarta de queso y café de especialidad en Mafrens Madrid,https://feverup.com/m/119027,Mafrens Madrid,4.9,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/8acd30b6-333a-11ed-bded-42044964d9e3.jpg",40.410633,-3.707272,6.0,131
Surtido de ibéricos y botella de vino para 2 en VinoPremier,"  ¿Estás buscando una experiencia gastronómica diferente? ¡No te puedes perder lo que Vino Premier Madrid tiene preparado para ti! Con esta experiencia para dos, degustaréis productos de calidad acompañados de un vino recomendado especialmente para esta ocasión por un sommelier de VinoPremier.  Notad como la fusión de la comida con un buen vino realza todas las intensidades creando una experiencia placentera para todos vuestros sentidos. ¡Un día lleno de sabor, aromas y texturas",https://feverup.com/m/65003,VinoPremier Francisco Silvela,4.6,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/f39e7e3e-5a8a-11e8-ba3b-067dfd978c4d.png",40.430962,-3.671427,24.9,373
Desayuno diferente en Casa Koi Migrante,"  Casa Koi es mucho más que un restaurante. Es una fusión de culturas, una celebración de lo mejor de la gastronomía con la que empezar el día de la forma más irresistible. En pleno Barrio de Chamberí, en el corazón de Madrid, te esperan sus deliciosos platos. En esta ocasión, disfrutarás de un delicioso desayuno elaborado con ingredientes naturales. ¡Y cuidado! Por que basta con probar su cocina una vez, ¡para volverte adicto! ¡Disfruta de tu desayuno diferente en Casa Koi Migrante, Madrid",https://feverup.com/m/119778,Casa Koi,0.0,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/bfd3a584-4563-11ed-9134-c690c127bcc5.jpg",40.43186472696373,-3.700343329626544,14.0,139
Menú Ruleta Pizzart: una divertida ruleta de pizza y bebida,"  Si te apetece un plan diferente para pasarlo increíble con tus amigos, ¡sigue leyendo! Pizzart ha creado la experiencia perfecta que fusiona diversión con la comida italiana más deliciosa. Tu pizza favorita se convierte en una ruleta que, debajo de cada trozo, oculta un reto o pregunta para hacer con tus amigos. Hay diferentes niveles, desde más tranquilos para una tarde de chill, hasta más atrevidos para ponerle un punto interesante a la comida o cena... La mesa está servida, ¡solo faltáis vosotros! ¡Disfruta de tu menú Ruleta de pizza en Pizzart Luchana, Madrid",https://feverup.com/m/116896,Pizzart Luchana,4.4,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/00d6f384-083c-11ed-ba07-8e82074bd0a3.jpg",40.43049,-3.70077,27.5,120
Restaurante el Recuerdo: menú fusión para 2,"  Ir al Restaurante el Recuerdo es lo más parecido a realizar un viaje sensorial delicioso, ¡y sin moverte de Madrid! Su particular estilo lo convierte en un local único que hará que te sientas como en casa. ¡Y qué decir de su comida! Ingredientes de primera, sabores internacionales y un menú repleto de manjares, eso es lo que te espera. ¡Una experiencia diez! ¡Disfruta de tu menú para dos en Restaurante El Recuerdo, Madrid!",https://feverup.com/m/111119,Restaurante El Recuerdo,5.0,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/603f8d74-9a35-11ec-815c-263a40b946ac",40.44739,-3.69815,83.99,57
Batido o gofre en The Shake Box C.C Isla Azul,"  ¡Calma tu apetito dulce a cualquier hora en The Shake Box! En este bonito y pintoresco bar de batidos sus propuestas dulces enamoran a todos los amantes del azúcar por su variedad de ingredientes y sus deliciosos toppings... Y además, de ser súper instagrammeables, ¡están exquisitos! Si te apetece algo dulce, no te conformes con  cualquier postre y ven a The Box Shake para darte un gusto irresisitible. ¡Disfruta de tu menú batido o gofre en The Shake Box C.C Isla Azul, Madrid",https://feverup.com/m/115020,The Shake Box CC Isla Azul,4.6,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/c520710c-dc31-11ec-94ff-f20e517abea4",40.364386,-3.737897,5.0,100
Menú entre semana con ingredientes naturales en Casa Koi Migrante,"  Casa Koi es mucho más que un restaurante. Es una fusión de culturas, una celebración de lo mejor de la gastronomía latina y japonesa, que se unen formando una propuesta irresistible. En pleno Barrio de Chamberí, en el corazón de Madrid, te esperan sus deliciosos platos. En esta ocasión, disfrutarás de un delicioso menú de lunes a viernes elaborado con ingredientes naturales. ¡Y cuidado! Por que basta con probar su cocina una vez, ¡para volverte adicto! ¡Disfruta de tu menú entre semana con ingredientes naturales en Casa Koi Migrante, Madrid",https://feverup.com/m/119784,Casa Koi,0.0,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/c5d1f70a-4014-11ed-92aa-de67990e611c.jpg",40.43186472696373,-3.700343329626544,14.9,140
Menú vegano para dos en Viva Burger,"  El principio de Viva Burger es hacer todo con mucho amor, ayudando a concienciar de que disfrutar de una comida deliciosa sin producto animal es posible. ¿Te apetece saborear un delicioso menú para compartir, con lo mejor de su gastronomía 100% animal free? No te lo pienses, elige entre sus deliciosos platos y comparte una experiencia gastronómica para dos con mucho amor. ¡Disfruta de tu menú vegano para dos en Viva Burger, Madrid!",https://feverup.com/m/123048,Viva Burger,4.7,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/6efabd38-7ae1-11ed-9aa1-063fd1294877.jpg",40.412592,-3.711845,55.0,186
Menú del día vegano en Viva Burger,"  El principio de Viva Burger es hacer todo con mucho amor, ayudando a concienciar de que disfrutar de una comida deliciosa sin producto animal es posible. ¿Te apetece saborear un delicioso menú vegano en pleno barrio de Malasaña? Ven y elige entre un wrap o ensalada con bebida y postre. ¡Disfruta de tu menú del día vegano en Viva Burger, Madrid!",https://feverup.com/m/122337,Viva Burger,0.0,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/a98cc31e-6caf-11ed-8c8e-fae0bfd52a0a.jpg",40.412592,-3.711845,13.5,165
Menú mediterráneo para dos en El Pil Pil,"  La gastronomía se considera un arte, y así es como la conciben en este restaurante tan especial. El Pil Pil abre sus puertas en Madrid a los amantes de la buena comida, la gastronomía mediterránea y las experiencias que le dan sabor a la vida. Degustarás un almuerzo elaborado con cariño y que recorre lo mejor de nuestra cocina con toques franceses a base de productos frescos. ¡No te pierdas esta experiencia culinaria tan especial! ¡Disfruta de tu menú en El Pil Pil, Madrid!",https://feverup.com/m/123941,El Pil Pil,3.8,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/4a8886e8-8ce7-11ed-ba2d-324c97a75c52.jpg",40.437344,-3.687307,60.0,200
Experiencia Siciliana en Ozio Gastronómico,"  Tras varios años de éxito en Sicilia, Ozio Gastronómico llega a la capital española para traer su pasión y visión de la gastronomía de Italia. Su principal objetivo es hacer que te dejes llevar y disfrutes a través de unos platos elaborados con materias primas autóctonas de primera calidad. Además, quieren difundir la cultura y los sabores reales de su tierra, especialmente del sur. ¿Te animas a vivir la experiencia Ozio? ¡Disfruta de tu menú Experiencia Siciliana en Ozio Gastronómico, Madrid!",https://feverup.com/m/120479,Ozio Gastronómico,3.7,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/5acc4490-4ec6-11ed-9f31-4e2efd3def93.jpg",40.450838,-3.698406,50.0,144
Cata de cuatro vermuts con aperitivos en VinoPremier,"  Vinopremier te propone una refrescante cata de vermuts acompañada con aperitivos para que conozcas aún más el apasionante mundo del Vermut. Hablarán sobre los orígenes de esta bebida, así como su proceso de elaboración y por supuesto, aprenderás a catar y disfrutar al máximo. No te lo piense más y comienza este viaje al mundo del vermut y disfruta de un plan diferente en Madrid, para realizar solo o con quien tú quieras. ¡Disfruta de tu plan de cata de vermut en VinoPremier",https://feverup.com/m/109824,VinoPremier Francisco Silvela,0.0,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/9d9fa9c6-8345-11ec-8fb0-16d6d36aad23.jpg",40.430962,-3.671427,25.0,51
La Pizzería Madrid: menú Italiano para 2 en Chueca,"  Prepara tu jersey a rayas porque te vas a Italia, ¡o Italia viene a ti! La Pizzería Madrid tiene las pizzas napolitanas de masa ligera y crujiente y las pastas caseras más deliciosas. Te trasladarás directamente al país de la bota a través de sus sabores auténticos y sus riquísimas recetas, elaboradas por su chef Gastón Bianco. ¿Te vienes",https://feverup.com/m/97841,La Pizzería Madrid,4.8,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/7c13c550-a428-11eb-9520-06551cb39bc6.jpg",40.42181,-3.69559,59.9,476
Tapeo latino y cócteles para dos en Casa Koi Migrante,"  Casa Koi es mucho más que un restaurante. Es una fusión de culturas, una celebración de lo mejor de la gastronomía latina y japonesa, que se unen formando una propuesta irresistible. En pleno Barrio de Chamberí, en el corazón de Madrid, te esperan sus deliciosos platos. En esta ocasión, disfrutarás de un delicioso tapeo latino para compartir y con dos cócteles. Pero, ¡cuidado! Por que basta con probar su cocina una vez, ¡para volverte adicto! ¡Disfruta de tu menú de tapeo latino para dos en Casa Koi Migrante",https://feverup.com/m/115168,Casa Koi,4.8,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/f77243aa-e001-11ec-a842-6a98706012f1.jpg",40.43186472696373,-3.700343329626544,19.0,101
Menú para 2 en El Castizo Canalejas,"  Seguro que has escuchado hablar de El Castizo y del grupo Grupo Carbón Negro. Tal vez te han contado cómo de sabrosa es su comida, lo selecto de su ambiente o lo bonito que es su local. Nada mejor que descubrir este sitio top con un menú para 2 con esa persona tan especial. Buena comida y mejor compañía en una experiencia que no te puedes perder. ¡Disfruta de tu menú para 2 en El Castizo Canalejas, Madrid!",https://feverup.com/m/100511,El Castizo Canalejas,4.4,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/74a9bc86-d5bf-11eb-9522-06551cb39bc6.jpg",40.417821,-3.7,49.9,2
¡Menú asiático en Sky Sushi!,"  ¿Eres un japo-adicto? Si lo tuyo son los palillos tienes que conocer Sky Sushi, en pleno Paseo de Recoletos, donde podrás disfrutar de los sabores más auténticos del país del sol naciente. ¡Probarlo es un viaje de sensaciones",https://feverup.com/m/68347,Sky Sushi Recoletos,4.7,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/4837052e-c0b6-11e8-bf01-067dfd978c4d.jpg",40.421961,-3.690111,19.0,379
Crepe con bebida en El Sitio Moncloa,"  Fever te propone descubrir el esponjoso, parisino e irresistible crepe que esconde El Sitio. Elige el sabor que más te tiente y regala un capricho a tu paladar. Lo mejor para endulzar tus tardes y en pleno barrio de Moncloa. ¿Puede haber algo mejor? ¡Disfruta de tu menú de crepe y bebida en El Sitio Moncloa, Madrid!",https://feverup.com/m/50214,El Sitio Moncloa,4.7,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/17a70dba-1192-11e8-994e-067dfd978c4d.jpg",40.435411,-3.717547,5.5,352
Solo de Croquetas: degustación de croquetas gourmet,"  Si piensas que la croqueta es una obra de arte que se merece observación y culto ¡Este es tu plan! Disfruta de una versión 4.0 de la tradicional croqueta: cocido en croqueta, cachopo en forma de croqueta y, ¡cómo no!, un postre hecho croqueta… ¿Te imaginas? Un bocado y viajarás al cielo, acompañado y escoltado por los mejores vinos y un exclusivo macerado casero. ¡Disfruta de tu menú de croquetas en Solo de Croquetas, Madrid!",https://feverup.com/m/82847,Solo de Croquetas,3.9,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/9da1509c-36f1-11ea-bf03-06551cb39bc6.jpg",40.41609,-3.699573,26.0,402
Menú Estación Hawaii en Poke Friendly,"  ¡Te proponemos un plan! ¿Qué te parece conocer un mini oasis hawaiano dentro de un mercado tradicional madrileño? Todo en Chamberí, un barrio castizo del corazón de Madrid. Poke Friendly es un restaurante healthy food con inspiración japo-hawaiano con un toque californiano. Ven y descubre sus propuestas para ti, con productos de primera calidad comprados en los mercados de toda la vida. ¡Disfruta de tu menú Estación Hawaii en Poke Friendly",https://feverup.com/m/115353,Poké Friendly Vallehermoso,4.7,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/c89d51a4-e318-11ec-9551-baaed66f29dc.jpg",40.434223,-3.708277,16.0,108
Tapeo asiático-latino para dos en Casa Koi Migrante,"  Casa Koi es mucho más que un restaurante. Es una fusión de culturas, una celebración de lo mejor de la gastronomía latina y japonesa, que se unen formando una propuesta irresistible. En pleno Barrio de Chamberí, en el corazón de Madrid, te esperan sus deliciosos platos. En esta ocasión, disfrutarás de un delicioso tapeo a base de sabores y culturas para compartir y sorprenderte. ¡Y cuidado! Por que basta con probar su cocina una vez, ¡para volverte adicto! ¡Disfruta de tu menú tapeo para dos en Casa Koi Migrante",https://feverup.com/m/115171,Casa Koi,4.6,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/311bc178-e005-11ec-a576-866be2e67239.jpg",40.43186472696373,-3.700343329626544,39.0,103
The Irish Rover: hamburguesa con pinta y copa,"  Fever te propone disfrutar de una experiencia gastronómica top en The Irish Rover, un auténtico local irlandés. Acogedor, lleno de sabor y con un ambiente incomparable. Deléitate con una gran hamburguesa, una pinta de cerveza y cierra el plan con una copa. Si pruebas... ¡seguro que repites! ¡Disfruta de tu menú de hamburguesa en The Iris Rover, Madrid!",https://feverup.com/m/91251,The Irish Rover,4.3,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/a1532106-f273-11ea-bf03-06551cb39bc6.jpg",40.454945,-3.693657,19.0,421
Menú gourmet hawainano en Poke Friendly,"  ¡Te proponemos un plan! ¿Qué te parece conocer un mini oasis hawaiano dentro de un mercado tradicional madrileño? Todo en Chamberí, un barrio castizo del corazón de Madrid. Poke Friendly es un restaurante healthy food con inspiración japo-hawaiano con un toque californiano. Ven y descubre sus propuestas para ti, con productos de primera calidad comprados en los mercados de toda la vida. ¡Disfruta de tu menú gourmet hawainano en Poke Friendly",https://feverup.com/m/115269,Poké Friendly Vallehermoso,0.0,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/a0042766-e185-11ec-b3a2-62bac4eadae6.jpg",40.434223,-3.708277,20.0,107
Degustación de gin tonics en VinoPremier,"  Conocer el mundo de las ginebras nunca fue tan fácil y divertido, Vino Premier te propone una degustación de 3 mini gin tonics Premium que prometen sorprender en aromas y sabores.  ¡Salirnos de lo convencional es lo de hoy y es el momento de probar! La novedad nunca supo tan bien ¡no te quedes con las ganas de probar estos Gin Tonics",https://feverup.com/m/59549,VinoPremier Francisco Silvela,4.3,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/3267888c-9e10-11e7-a5d8-067dfd978c4d.png",40.430962,-3.671427,15.0,361
Menú saludable para dos personas en Healthy Poke,"  ¿Te apetece un plan gastronómico tan sano como delicioso? ¡Sigue leyendo! Healthy Poke es un restaurante de comida saludable que nació con la misión de demostrar que el  fast food , también podía ser  healthy food . Por eso, sus platos están preparados con los ingredientes más sanos, nutritivos y frescos... ¡y listos en un abrir y cerrar de ojos! ¡Ven a disfrutar del placer de la comida sana",https://feverup.com/m/107629,Healthy Poke ALCALÁ DE HENARES - Av. Juan Carlos I,4.6,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/201839b2-58e0-11ec-a85e-6e0e7412ea42.jpg",40.48358,-3.39332,24.9,32
Cata de mezcal y tequila con degustación de tacos en VinoPremier,"  Vinopremier te da la oportunidad de transportarte hasta México con su Cata de mezcal, tequila y tacos. Tendrás la oportunidad de degustar dos mezcales y dos tequilas que te permitirán conocer la diferencia en sus aromas, sabores y distintos métodos de elaboración. ¡Descubre estos maravillosos destilados artesanales llenos de historia y acompáñalos con una degustación de tacos! Disfruta de un plan diferente en Madrid, para realizar solo o con quien tú quieras. ¡Disfruta de tu plan de cata de mezcal y tequila en VinoPremier",https://feverup.com/m/109823,VinoPremier Francisco Silvela,0.0,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/1f752fd4-8341-11ec-84e7-de72826043e6.jpg",40.430962,-3.671427,35.0,50
Menú gourmet hawainano para 2 en Poke Friendly,"  ¡Te proponemos un plan! ¿Qué te parece conocer un mini oasis hawaiano dentro de un mercado tradicional madrileño? Todo en Chamberí, un barrio castizo del corazón de Madrid. Poke Friendly es un restaurante healthy food con inspiración japo-hawaiano con un toque californiano. Ven y descubre sus propuestas para ti, con productos de primera calidad comprados en los mercados de toda la vida. ¡Disfruta de tu menú gourmet hawainano para 2 en Poke Friendly",https://feverup.com/m/115268,Poké Friendly Vallehermoso,0.0,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/69e9acdc-e185-11ec-bbb5-e29125b8ebde.jpg",40.434223,-3.708277,39.0,106
Degustación de tapas para 2 en Healthy Poke,"  Disfruta de una deliciosa degustación de tapas para compartir en tu sitio de saludable de confianza, Healthy poke. Podrás elegir entre hummus, tartar, o poke, tú decides. Aunque te garantizamos algo... ¡Elijas lo que elijas, estará terriblemente delicioso! ¡Disfruta de tu menú degustación de tapas en Healthy Poke Canalejas, Madrid!",https://feverup.com/m/109578,Healthy poke Canalejas,0.0,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/bb6a0b48-7ed3-11ec-bae0-a652f94c8904.jpg",40.41789,-3.703,24.95,41
"Brando Helado, helados y más en Chueca","  Te presentamos la nueva heladería de moda en Chueca, famosa por sus bombones helados y los polos con las formas mas divertidas de todo Madrid. Un plan perfecto que siempre apetece, verano, otoño, invierno o primavera... Siempre es buen momento para un helado, ¡Ven a probarlos! ¡Disfruta de tu helado en Brando Helado en Madrid",https://feverup.com/m/101661,Brando Helado,4.3,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/c7671760-1489-11ec-8e5c-6291bb7254ef.jpg",40.423775,-3.699027,10.0,9
La Taquería de Birra: pura cocina mexicana y margaritas,"  Un viaje por la gastronomía mexicana sin moverte de Madrid. Esa es la propuesta de La Taquería de Birra, un lugar donde podrás saciar todas tus ganas de con algunos de los platos más emblemáticos de la cocina de México: tamales, nachos, tacos, fajitas... Una gran variedad de productos que te harán enamorarte aún más de esta gastronomía. ¡Ah! Y no te pierdas sus refrescantes margaritas. ¡Ándale",https://feverup.com/m/91495,La Taquería de Birra (Don Pedro),4.5,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/951640c6-f1f6-11ea-bf03-06551cb39bc6.jpg",40.411571,-3.7135,30.0,422
Cata de vinos de Jerez y Oporto + tabla de ibéricos en VinoPremier,"  ¡Acércate a VinoPremier! Te espera una degustación de los mejores vinos de Jerez y de Oporto a través de una cata formativa a cargo de uno de sus sumilleres. Aprenderás desde su historia, su forma de elaboración especial, sus diferentes tipologías, cómo se catan y ¡a disfrutarlos! Porque cuanto más se conoce un producto más se disfruta. ¡Disfruta de tu plan de cata de vinos e ibéricos en VinoPremier, en Madrid",https://feverup.com/m/109822,VinoPremier Francisco Silvela,0.0,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/4320dc50-833f-11ec-9ae0-aebb96030f85.jpg",40.430962,-3.671427,35.0,49
Entradas para Super Mario Bros. en Autocine Madrid Fever,"  La película cuenta la historia de Mario y Luigi, dos hermanos que viajan a un mundo oculto para rescatar a la Princesa Peach, capturada por el malvado Rey Bowser. Las cosas, sin embargo, no serán sencillas. Mario y Luigi tendrán que enfrentarse a un ejército de setas animadas antes de luchar contra su oponente. Rutas de ladrillos y castillos con múltiples peligros serán algunos de los obstáculos que los hermanos tendrán que superar para conseguir su objetivo. ¡Consigue tus entradas para Super Mario Bros. en Autocine Madrid Fever!",https://feverup.com/m/120838,Autocine Madrid Fever,4.4,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/d40ee976-b75c-11ed-985e-ceb65ebbb4e1.jpg",40.485873,-3.6785,5.5,146
Entradas para Cines Yelmo: ¡toda la cartelera!,"entradas de Cines Yelmo con descuento!  Compra tus entradas online a menor precio y disfruta de tus películas favoritas en Cines Yelmo con descuento. _x000D_
 👉 Recibirás  un código para canjear por 1 entrada en la web y app de Cines Yelmo  por cualquier día y sesión en todos los cines indicados.  Oferta válida para sesiones hasta el 30/04/2023  _x000D_
  Tipos de Entradas de CINES YELMO  🎫 Entrada de CINES YELMO  MADRID excepto cines y salas premium.   - Válida solo en los siguientes cines : Ideal, Planetocio, Tres Aguas, Rivas Futura, Islazul, Plenilunio Tradicional y Plaza Norte II _x000D_
 🎫 Entrada de CINES YELMO  TODA LA PENÍNSULA excepto Madrid, Barcelona y salas Premium .    - Válida solo en los siguientes cines : Roquetas, Torrecárdenas, Área Sur, Plaza Mayor, Vialia Málaga, Rincón Victoria, Parc Central, Boulevard, Megapark, Los Prados, Berceo, Itaroa, Imaginalia, Vialia Albacete, Vinalopó, Campanar, Vidanova Parc, Espacio Coruña, Rosales, Vigo y As Termas _x000D_
 🎫 Entrada de CINES YELMO  PREMIUM     - Válida solo en los siguientes cines : Sala Premium Plenilunio, Alisios: Las Palmas, Artea, Vallsur, Lagoh Premium, El Faro, Bahía Sur y Vialia Vigo: Pontevedra _x000D_
 ❗  Válido de lunes a domingo dentro del periodo de vigencia. No válido para Sesiones 3D, Cine Yelmo Luxury, Sala Junior, 4DE, Macro XE o UHD. No válido para Contenidos +Que Cine y Eventos Especiales. Reservado el derecho de limitación de uso de esta entrada por aforo completo u otras condiciones especiales ajenas a la empresa  _x000D_
 🎥  Consulta aquí  cómo canjear tu entrada de Cines Yelmo   y otras cuestiones relacionadas con tu entrada 🎥 _x000D_
  Más información  ¡Fever y Cines Yelmo te proponen devorar los mejores estrenos en los horarios que quieras! Toda la cartelera a tu disposición para soñar, reír, temblar y alucinar con las mejores películas en cualquier cine Yelmo, desde Islazul hasta Ideal, pasando por Castelldefels y Comedia. Compra tus entradas de Cine Yelmo online y alimenta tus ganas de nuevas historias con los mejores estrenos de la temporada. ¡Disfruta del mejor cine con descuento en Yelmo! _x000D_
  Cines Yelmo informa de que en aquellos establecimientos que dispongan de servicio de bar, al amparo de lo previsto en la normativa autonómica que en cada caso resulte de aplicación, podrá reservarse el derecho de admisión, no permitiendo el acceso a sus instalaciones con alimentos y/o bebidas adquiridas fuera de Cines Yelmo. ",https://feverup.com/m/54872,Yelmo Cines,4.6,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/fc61fc8c-81ae-11eb-b783-06551cb39bc6.jpg",0.0,0.0,5.9,355
Entradas Super Mario Bros. La película en cines,"  Adaptación de la serie de videojuegos de Nintendo. La película cuenta la historia de Mario y Luigi, dos hermanos que viajan a un mundo oculto para rescatar a la Princesa Peach, capturada por el malvado Rey Bowser. Las cosas, sin embargo, no serán sencillas. Mario y Luigi tendrán que enfrentarse a un ejército de setas animadas antes de luchar contra su oponente. Rutas de ladrillos y castillos con múltiples peligros serán algunos de los obstáculos que los hermanos tendrán que superar para conseguir su objetivo. ¡Compra en Fever tus entradas para Super Mario Bros. La película en Cines Yelmo! _x000D_
  Cines Yelmo informa de que en aquellos establecimientos que dispongan de servicio de bar, al amparo de lo previsto en la normativa autonómica que en cada caso resulte de aplicación, podrá reservarse el derecho de admisión, no permitiendo el acceso a sus instalaciones con alimentos y/o bebidas adquiridas fuera de Cines Yelmo  .",https://feverup.com/m/125663,Yelmo Cines,0.0,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/c1f70036-a797-11ed-9d94-3e384510111c.jpg",0.0,0.0,5.9,229
Entradas John Wick 4 en cines,"  Una exploración de las aventuras, las desgarradoras experiencias y las hazañas del legendario asesino a sueldo, John Wick. ¡Compra en Fever tus entradas para John Wick 4 en Cines Yelmo!   Cines Yelmo informa de que en aquellos establecimientos que dispongan de servicio de bar, al amparo de lo previsto en la normativa autonómica que en cada caso resulte de aplicación, podrá reservarse el derecho de admisión, no permitiendo el acceso a sus instalaciones con alimentos y/o bebidas adquiridas fuera de Cines Yelmo. ",https://feverup.com/m/125330,Yelmo Cines,5.0,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/6af11508-a231-11ed-8621-da76e6603615.jpg",0.0,0.0,5.9,223
